id,year,decade,dimensions,medium,provenance,title,url,country,creditline,designer,designer_id,designer_url,designer_gender,image_b,image_s,css4_colors,color,area,y
18734843,1985.0,1980.0,irregular along bottom edge: 69.9 x 50.8 x 62.2 cm (27 1/2 in. x 20 in. x 24 1/2 in.),off-set lithograph on white wove paper,"Lella and Massimo Vignelli, New York, NY; 2009: acquired by Museum",Simpson Paper (Connections),https://collection.cooperhewitt.org/objects/18734843/,United States,Gift of Lella and Massimo Vignelli,Massimo Vignelli,18042329,https://collection.cooperhewitt.org/people/18042329/,Boy,https://images.collection.cooperhewitt.org/34797_34ad4927d1b2d1a6_b.jpg,https://images.collection.cooperhewitt.org/34797_34ad4927d1b2d1a6_sq.jpg,"['#e9967a', '#a9a9a9', '#ffb6c1', '#d3d3d3']",#e9967a,3550.92,12
18734845,1985.0,1980.0,Sheet: 85.1 x 58.4 cm (33 1/2 x 23 in.),off-set lithograph on white wove paper,"Lella and Massimo Vignelli, New York, NY; 2009: acquired by Museum","The Knot Exhibition, New York",https://collection.cooperhewitt.org/objects/18734845/,United States,Gift of Lella and Massimo Vignelli,Massimo Vignelli,18042329,https://collection.cooperhewitt.org/people/18042329/,Boy,https://images.collection.cooperhewitt.org/34430_429c64742df2c90f_b.jpg,https://images.collection.cooperhewitt.org/34430_429c64742df2c90f_sq.jpg,"['#556b2f', '#2f4f4f', '#d2b48c']",#556b2f,4969.839999999999,13
18734847,1986.0,1980.0,Sheet: 67.3 x 96.5 cm (26 1/2 x 38 in.)   Height with amulet: 87.6 cm (34 1/2 in.),"off-set lithograph on white wove paper, string","Lella and Massimo Vignelli, New York, NY; 2009: acquired by Museum","Napoli,  Vedi Napoli e poi Muori [See Naples and Die]",https://collection.cooperhewitt.org/objects/18734847/,United States,Gift of Lella and Massimo Vignelli,Massimo Vignelli,18042329,https://collection.cooperhewitt.org/people/18042329/,Boy,https://images.collection.cooperhewitt.org/34432_404f62dcdbc3fd6d_b.jpg,https://images.collection.cooperhewitt.org/34432_404f62dcdbc3fd6d_sq.jpg,"['#808080', '#2f4f4f']",#808080,6494.45,15
18734849,1988.0,1980.0,81.1 × 45.9 cm (31 15/16 × 18 1/16 in.),offset lithograph on white wove paper,"Lella and Massimo Vignelli, New York, NY; 2009: acquired by Museum",The Business of Design,https://collection.cooperhewitt.org/objects/18734849/,United States,Gift of Lella and Massimo Vignelli,Massimo Vignelli,18042329,https://collection.cooperhewitt.org/people/18042329/,Boy,https://images.collection.cooperhewitt.org/34437_a057304e96876ac3_b.jpg,https://images.collection.cooperhewitt.org/34437_a057304e96876ac3_sq.jpg,"['#2f4f4f', '#deb887', '#e9967a', '#a0522d', '#bc8f8f']",#2f4f4f,3722.49,18
18734851,1988.0,1980.0,Sheet: 81.3 x 45.7 cm (32 x 18 in.),off-set lithograph on white wove paper,"Lella and Massimo Vignelli, New York, NY; 2009: acquired by Museum",IDCNY Welcomes the 1988 AIA Convention,https://collection.cooperhewitt.org/objects/18734851/,United States,Gift of Lella and Massimo Vignelli,Massimo Vignelli,18042329,https://collection.cooperhewitt.org/people/18042329/,Boy,https://images.collection.cooperhewitt.org/34439_0e4d162be8a0d923_b.jpg,https://images.collection.cooperhewitt.org/34439_0e4d162be8a0d923_sq.jpg,"['#2f4f4f', '#d2b48c', '#a0522d']",#2f4f4f,3715.4100000000003,19
18734853,1991.0,1990.0,Sheet: 40.6 x 55.9 cm (16 x 22 in.),off-set lithograph on white wove paper,"Lella and Massimo Vignelli, New York, NY; 2009: acquired by Museum",A Few Basic Typefaces,https://collection.cooperhewitt.org/objects/18734853/,United States,Gift of Lella and Massimo Vignelli,Massimo Vignelli,18042329,https://collection.cooperhewitt.org/people/18042329/,Boy,https://images.collection.cooperhewitt.org/34440_3e9a0f9241959e3e_b.jpg,https://images.collection.cooperhewitt.org/34440_3e9a0f9241959e3e_sq.jpg,"['#2f4f4f', '#696969']",#2f4f4f,2269.54,25
18755647,2005.0,2000.0,100.6 x 78.9 cm (39 5/8 x 31 1/16 in.),offset lithograph on aluminized plastic foil,"Bi Xue Feng, Shenzhen, China, 2005-2010",Graphic Design China 2005 (GDC 05),https://collection.cooperhewitt.org/objects/18755647/,China,Gift of Bi Xue Feng,"Bi Xue Feng, Chinese",18063379,https://collection.cooperhewitt.org/people/18063379/,Girl,https://images.collection.cooperhewitt.org/34455_e2f8fa3817a40bb8_b.jpg,https://images.collection.cooperhewitt.org/34455_e2f8fa3817a40bb8_sq.jpg,"['#2f4f4f', '#696969']",#2f4f4f,7937.34,2
18755649,2005.0,2000.0,101.3 x 70 cm (39 7/8 x 27 9/16 in.),offset lithograph on heavy white wove paper,"2005: Bi Xue Feng, Shenzhen, China; 2010: acquired by Museum",The Bridges on the Seine,https://collection.cooperhewitt.org/objects/18755649/,China,Gift of Bi Xue Feng,"Bi Xue Feng, Chinese",18063379,https://collection.cooperhewitt.org/people/18063379/,Girl,https://images.collection.cooperhewitt.org/34456_ca6025535fefc83b_b.jpg,https://images.collection.cooperhewitt.org/34456_ca6025535fefc83b_sq.jpg,"['#f4a460', '#f5deb3']",#f4a460,7091.0,3
18758235,1973.0,1970.0,87.5 × 61.4 cm (34 7/16 × 24 3/16 in.),offset lithograph on wove paper,"Acquired from dealers, galleries and auction houses by Marc Benda.  Remained with Benda until 2010, when gifted to CHNDM.",Die Zärtlichkeit der Wölfe [The Tenderness of Wolves],https://collection.cooperhewitt.org/objects/18758235/,Germany,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/46885_da500be4b85ab924_b.jpg,https://images.collection.cooperhewitt.org/46885_da500be4b85ab924_sq.jpg,"['#000000', '#ffd700', '#cd5c5c', '#cd853f', '#b22222']",#000000,5372.5,20
18758243,1984.0,1980.0,95.6 × 67.2 cm (37 5/8 × 26 7/16 in.),offset lithograph,"Acquired from dealers, galleries and auction houses by Marc Benda.  Remained with Benda until 2010, when gifted to CHNDM.",Dziecko Rosemary [Rosemary's Baby],https://collection.cooperhewitt.org/objects/18758243/,Poland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/46889_66e04c6fdc6eccee_b.jpg,https://images.collection.cooperhewitt.org/46889_66e04c6fdc6eccee_sq.jpg,"['#2f4f4f', '#ffb6c1', '#bc8f8f', '#d2691e', '#696969']",#2f4f4f,6424.32,11
18758245,1977.0,1970.0,95.4 × 67.8 cm (37 9/16 × 26 11/16 in.),offset lithograph,"Acquired from dealers, galleries and auction houses by Marc Benda.  Remained with Benda until 2010, when gifted to CHNDM.",Omen,https://collection.cooperhewitt.org/objects/18758245/,Poland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/46890_79543149c7d1b26a_b.jpg,https://images.collection.cooperhewitt.org/46890_79543149c7d1b26a_sq.jpg,"['#d3d3d3', '#696969', '#a9a9a9']",#d3d3d3,6468.12,21
18758255,1977.0,1970.0,83.8 x 59.4 cm (33 x 23 3/8 in.),offset lithograph on wove paper,Sara and Marc Benda; 2010: acquired by Museum,Best of the New York Erotic Film Festival,https://collection.cooperhewitt.org/objects/18758255/,United States,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/46894_8956955d5f91f116_b.jpg,https://images.collection.cooperhewitt.org/46894_8956955d5f91f116_sq.jpg,"['#2f4f4f', '#696969']",#2f4f4f,4977.719999999999,22
18758263,1990.0,1990.0,128.3 x 90.4 cm (50 1/2 x 35 9/16 in.),silkscreen print on wove paper,"Marc Benda (acquired new and directly from designers, museums, and cultural institutions); 2010: acquired by Museum",Konkrete Utopien in Kunst und Gesellschaft,https://collection.cooperhewitt.org/objects/18758263/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/65812_4cb5cd1b76cb6e42_b.jpg,https://images.collection.cooperhewitt.org/65812_4cb5cd1b76cb6e42_sq.jpg,"['#8b4513', '#808080', '#2f4f4f', '#556b2f']",#8b4513,11598.320000000002,28
18758265,1990.0,1990.0,128.1 x 90.6 cm (50 7/16 x 35 11/16 in.),offset lithograph on wove paper,"Acquired new and directly from designers, museums, and cultural institutions by Sara and Marc Benda; 2010: acquired by Museum",Wissenschaftliches Zeichnen,https://collection.cooperhewitt.org/objects/18758265/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/45545_4e24ac91a8806ee6_b.jpg,https://images.collection.cooperhewitt.org/45545_4e24ac91a8806ee6_sq.jpg,"['#8b4513', '#2f4f4f', '#cd853f', '#a0522d', '#556b2f']",#8b4513,11605.859999999999,29
18758267,1990.0,1990.0,128 x 90.9 cm (50 3/8 x 35 13/16 in.),offset lithograph on wove paper,"Marc Benda (acquired new and directly from designers, museums, and cultural institutions); 2010: acquired by Museum",Wissenschaftliches Zeichnen,https://collection.cooperhewitt.org/objects/18758267/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/65814_e872f8ef726b1284_b.jpg,https://images.collection.cooperhewitt.org/65814_e872f8ef726b1284_sq.jpg,"['#cd853f', '#696969', '#2f4f4f', '#cd853f']",#cd853f,11635.2,30
18758269,1961.0,1960.0,104.1 × 68.7 cm (41 in. × 27 1/16 in.),offset lithograph on wove paper,Sara and Marc Benda; 2010: acquired by Museum,Exodus,https://collection.cooperhewitt.org/objects/18758269/,United States,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/36992_bc4deff13105f727_b.jpg,https://images.collection.cooperhewitt.org/36992_bc4deff13105f727_sq.jpg,"['#191970', '#faebd7', '#000000', '#deb887', '#bc8f8f']",#191970,7151.67,3
18758283,1987.0,1980.0,128 x 90.8 cm (50 3/8 x 35 3/4 in.),offset lithograph on wove paper,"Marc and Sara Benda (acquired new and directly from designer, Hans-Rudolf Lutz); 2010: acquired by Museum",Herz,https://collection.cooperhewitt.org/objects/18758283/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/46771_8c0e476c65cd447d_b.jpg,https://images.collection.cooperhewitt.org/46771_8c0e476c65cd447d_sq.jpg,"['#8b4513', '#696969']",#8b4513,11622.4,24
18758285,1987.0,1980.0,89.7 x 128.3 cm (35 5/16 x 50 1/2 in.),offset lithograph on wove paper,"Marc and Sara Benda (acquired new and directly from designer, Hans-Rudolf Lutz); 2010: acquired by Museum",Blut,https://collection.cooperhewitt.org/objects/18758285/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/45546_9a863d9d2c8f40a4_b.jpg,https://images.collection.cooperhewitt.org/45546_9a863d9d2c8f40a4_sq.jpg,"['#8b4513', '#696969']",#8b4513,11508.510000000002,25
18758287,1985.0,1980.0,128 x 90 cm (50 3/8 x 35 7/16 in.),offset lithograph on wove paper,"Marc and Sara Benda (acquired new and directly from designer, Paul Brühwiler); 2010: acquired by Museum",Emil Cardineaux 1877-1936,https://collection.cooperhewitt.org/objects/18758287/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/45547_56c2f930138cb885_b.jpg,https://images.collection.cooperhewitt.org/45547_56c2f930138cb885_sq.jpg,"['#556b2f', '#4682b4', '#daa520', '#2f4f4f', '#696969']",#556b2f,11520.0,14
18758289,1986.0,1980.0,128.1 x 90.6 cm (50 7/16 x 35 11/16 in.),offset lithograph on wove paper,"Marc and Sara Benda (acquired new and directly from designer, Otl Aicher); 2010: acquired by Museum",Kritik am Auto:  Eine Designanalyse von Otl Aicher,https://collection.cooperhewitt.org/objects/18758289/,Germany,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/45548_53a06a2055edd0b2_b.jpg,https://images.collection.cooperhewitt.org/45548_53a06a2055edd0b2_sq.jpg,"['#2f4f4f', '#696969', '#2f4f4f']",#2f4f4f,11605.859999999999,16
18758291,1983.0,1980.0,128.1 x 89.1 cm (50 7/16 x 35 1/16 in.),offset lithograph on wove paper,"Sara and Marc Benda (acquired new and directly from designer, Jörg Hamburger and Georg Staehelin); 2010: acquired by Museum",Design-Formgebung für Jedermann,https://collection.cooperhewitt.org/objects/18758291/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/36995_cf2f3c5a042d353f_b.jpg,https://images.collection.cooperhewitt.org/36995_cf2f3c5a042d353f_sq.jpg,"['#dc143c', '#ff6347', '#8b4513', '#556b2f', '#d2b48c']",#dc143c,11413.71,12
18758293,1978.0,1970.0,128 × 90.5 cm (50 3/8 × 35 5/8 in.),offset lithograph on wove paper,"Sara and Marc Benda (acquired new and directly from designer, Siegfried Odermatt); 2010: acquired by Museum",Jean Prouvé: Architekt und Konstrukteur,https://collection.cooperhewitt.org/objects/18758293/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/46775_c13b4fb2691d3719_b.jpg,https://images.collection.cooperhewitt.org/46775_c13b4fb2691d3719_sq.jpg,"['#483d8b', '#c0c0c0', '#778899', '#708090']",#483d8b,11584.0,17
18758295,1963.0,1960.0,127.8 x 89.8 cm (50 5/16 x 35 3/8 in.),offset lithograph on wove paper,"Sara and Marc Benda (acquired new and directly from designer, Carl Bernhard Graf); 2010: acquired by Museum",Esthétique Industrielle en France,https://collection.cooperhewitt.org/objects/18758295/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/45549_7ce010678919ae20_b.jpg,https://images.collection.cooperhewitt.org/45549_7ce010678919ae20_sq.jpg,"['#483d8b', '#a0522d', '#808080', '#a9a9a9']",#483d8b,11476.439999999999,3
18758297,1999.0,1990.0,128.3 x 89.5 cm (50 1/2 x 35 1/4 in.),offset lithograph on wove paper,"Sara and Marc Benda (acquired new and directly from designer, Cornel Windlin and Gilles Gavillet); 2010: acquired by Museum",Game Over,https://collection.cooperhewitt.org/objects/18758297/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/45550_860f0a9e7d585015_b.jpg,https://images.collection.cooperhewitt.org/45550_860f0a9e7d585015_sq.jpg,"['#2f4f4f', '#556b2f', '#bdb76b']",#2f4f4f,11482.85,3
18758301,1995.0,1990.0,128 x 89.1 cm (50 3/8 x 35 1/16 in.),screenprint on wove paper,"Sara and Marc Benda (acquired new and directly from designer, Armin Hofmann); 2010: acquired by Museum","Sehformen der Zeit, Herbert Matter Foto-Grafiker",https://collection.cooperhewitt.org/objects/18758301/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/46779_35f0e054058dfefa_b.jpg,https://images.collection.cooperhewitt.org/46779_35f0e054058dfefa_sq.jpg,"['#696969', '#a0522d', '#483d8b', '#2f4f4f', '#696969']",#696969,11404.8,13
18758303,1998.0,1990.0,128.1 x 90 cm (50 7/16 x 35 7/16 in.),offset lithograph on wove paper,Sara and Marc Benda (acquired new and directly from Museum Strauhof); 2010: acquired by Museum,Berthold Brecht im Plakat/Therese Giese im Zürich,https://collection.cooperhewitt.org/objects/18758303/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/45551_8efb73911aea9197_b.jpg,https://images.collection.cooperhewitt.org/45551_8efb73911aea9197_sq.jpg,"['#8fbc8f', '#2f4f4f', '#808080', '#696969', '#2f4f4f']",#8fbc8f,11529.0,2
18758307,1998.0,1990.0,128 × 89.7 cm (50 3/8 × 35 5/16 in.),"screenprint, stencil and black spray paint on wove paper","Sara and Marc Benda (acquired new and directly from designer, Cornel Windlin); 2010: acquired by Museum","Die Linke ins Museum, Hoffnung und Widerstand [The Left in the Museum, Hope and Resistance]",https://collection.cooperhewitt.org/objects/18758307/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/36996_b490dd1f7b6a1a3d_b.jpg,https://images.collection.cooperhewitt.org/36996_b490dd1f7b6a1a3d_sq.jpg,"['#b22222', '#ffd700', '#d2691e', '#d2691e', '#b8860b']",#b22222,11481.6,3
18758309,1975.0,1970.0,128.1 x 89.7 cm (50 7/16 x 35 5/16 in.),offset lithograph on wove paper,"Sara and Marc Benda (acquired new and directly from designer, Mathis Füssler); 2010: acquired by Museum",Zum Erstaunen Bin Ich Da/jGoethe der Naturforscher,https://collection.cooperhewitt.org/objects/18758309/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/45552_d3b6249832a08026_b.jpg,https://images.collection.cooperhewitt.org/45552_d3b6249832a08026_sq.jpg,['#d3d3d3'],#d3d3d3,11490.57,15
18758311,1997.0,1990.0,127.5 x 89.5 cm (50 3/16 x 35 1/4 in.),offset lithograph on wove paper,"Sara and Marc Benda (acquired new and directly from designer, Cornel Windlin); 2010: acquired by Museum","The Birth of Cool, American Painting from Georgia O'Keefe to Christopher Wood",https://collection.cooperhewitt.org/objects/18758311/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/45553_5ae87bbea4c7e799_b.jpg,https://images.collection.cooperhewitt.org/45553_5ae87bbea4c7e799_sq.jpg,"['#db7093', '#696969', '#a9a9a9', '#2f4f4f', '#bc8f8f']",#db7093,11411.25,3
18758313,1994.0,1990.0,127.8 x 90.5 cm (50 5/16 x 35 5/8 in.),screenprint on wove paper,"Sara and Marc Benda (acquired new and directly from designer, Josef Müller-Brockmann); 2010: acquired by Museum",Dada Siegt!,https://collection.cooperhewitt.org/objects/18758313/,Switzerland,Gift of Sara and Marc Benda,Josef Müller-Brockmann,18051541,https://collection.cooperhewitt.org/people/18051541/,Girl,https://images.collection.cooperhewitt.org/45554_f2f3e549753d102d_b.jpg,https://images.collection.cooperhewitt.org/45554_f2f3e549753d102d_sq.jpg,"['#cd853f', '#483d8b', '#f5deb3', '#708090', '#808080']",#cd853f,11565.9,20
18758315,1998.0,1990.0,128.3 x 89.9 cm (50 1/2 x 35 3/8 in.),offset lithograph on wove paper,"Marc Benda (acquired new and directly from designers, museums, and cultural institutions); 2010: acquired by Museum",Max Frisch,https://collection.cooperhewitt.org/objects/18758315/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/65815_207225b5e5b5bf9a_b.jpg,https://images.collection.cooperhewitt.org/65815_207225b5e5b5bf9a_sq.jpg,"['#2f4f4f', '#483d8b', '#4682b4', '#4682b4', '#6495ed']",#2f4f4f,11534.170000000002,4
18758317,1986.0,1980.0,128 x 90.6 cm (50 3/8 x 35 11/16 in.),offset lithograph on wove paper,"Marc Benda (acquired new and directly from designers, museums, and cultural institutions); 2010: acquired by Museum",Hans Arp - Hugo Ball,https://collection.cooperhewitt.org/objects/18758317/,Switzerland,Gift of Sara and Marc Benda,Josef Müller-Brockmann,18051541,https://collection.cooperhewitt.org/people/18051541/,Girl,https://images.collection.cooperhewitt.org/65816_28a72c07ef0dd3a0_b.jpg,https://images.collection.cooperhewitt.org/65816_28a72c07ef0dd3a0_sq.jpg,"['#778899', '#556b2f', '#b8860b', '#2f4f4f', '#808080']",#778899,11596.8,17
18758323,1997.0,1990.0,128.2 x 91.1 cm (50 1/2 x 35 7/8 in.),screenprint on wove paper,"Marc Benda (acquired new and directly from designers, museums, and cultural institutions); 2010: acquired by Museum",Il Mondo della Luna,https://collection.cooperhewitt.org/objects/18758323/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/65817_eb6ea98009b1d861_b.jpg,https://images.collection.cooperhewitt.org/65817_eb6ea98009b1d861_sq.jpg,"['#b0c4de', '#a9a9a9', '#708090', '#4682b4', '#2f4f4f']",#b0c4de,11679.019999999999,4
18758325,1993.0,1990.0,128 x 90.8 cm (50 3/8 x 35 3/4 in.),screenprint on wove paper,"Marc Benda (acquired new and directly from designers, museums, and cultural institutions); 2010: acquired by Museum",Nussknacker [The Nutcracker],https://collection.cooperhewitt.org/objects/18758325/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/65818_a60dac6ed07f2337_b.jpg,https://images.collection.cooperhewitt.org/65818_a60dac6ed07f2337_sq.jpg,['#000000'],#000000,11622.4,30
18758331,1997.0,1990.0,128 x 90.5 cm (50 3/8 x 35 5/8 in.),offset lithograph on wove paper,Sara and Marc Benda (acquired new and directly from Opernhaus); 2010: acquired by Museum,Pagliacci,https://collection.cooperhewitt.org/objects/18758331/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/46782_146874e17ba2801a_b.jpg,https://images.collection.cooperhewitt.org/46782_146874e17ba2801a_sq.jpg,"['#f0e68c', '#483d8b', '#cd853f', '#b0c4de', '#faebd7']",#f0e68c,11584.0,5
18758333,1996.0,1990.0,128.3 × 91 cm (50 1/2 × 35 13/16 in.),screenprint on wove paper,"Sara and Marc Benda (acquired new and directly from designer, Karl Domenic Geissbühler); 2010: acquired by Museum",Samson et Delila,https://collection.cooperhewitt.org/objects/18758333/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/46784_a8d901d26a1e3f16_b.jpg,https://images.collection.cooperhewitt.org/46784_a8d901d26a1e3f16_sq.jpg,"['#696969', '#778899', '#b0c4de', '#2f4f4f']",#696969,11675.300000000001,5
18758335,1994.0,1990.0,128 x 90.5 cm (50 3/8 x 35 5/8 in.),screenprint on wove paper,"Sara and Marc Benda (acquired new and directly from designer, Karl Domenic Geissbühler); 2010: acquired by Museum",La Cenerentola Giocchino...,https://collection.cooperhewitt.org/objects/18758335/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/45559_63be5c4544b4c622_b.jpg,https://images.collection.cooperhewitt.org/45559_63be5c4544b4c622_sq.jpg,"['#4682b4', '#b0c4de', '#6495ed', '#483d8b', '#e6e6fa']",#4682b4,11584.0,21
18758337,1994.0,1990.0,128 x 90.5 cm (50 3/8 x 35 5/8 in.),screenprint on wove paper,"Sara and Marc Benda (acquired new and directly from designer, Karl Domenic Geissbühler); 2010: acquired by Museum",Medea-Fragment gras Visions Fugitives,https://collection.cooperhewitt.org/objects/18758337/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/45560_fa0e85d48a29998c_b.jpg,https://images.collection.cooperhewitt.org/45560_fa0e85d48a29998c_sq.jpg,"['#a0522d', '#a0522d', '#a0522d', '#483d8b', '#a9a9a9']",#a0522d,11584.0,22
18758339,1997.0,1990.0,128 x 90.5 cm (50 3/8 x 35 5/8 in.),offset lithograph on wove paper,"Sara and Marc Benda (acquired new and directly from designer, Karl Domenic Geissbühler); 2010: acquired by Museum",Aida,https://collection.cooperhewitt.org/objects/18758339/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/46787_9da6678f2742d1fb_b.jpg,https://images.collection.cooperhewitt.org/46787_9da6678f2742d1fb_sq.jpg,"['#2e8b57', '#5f9ea0', '#5f9ea0', '#483d8b', '#483d8b']",#2e8b57,11584.0,6
18758341,1997.0,1990.0,128 x 90.5 cm (50 3/8 x 35 5/8 in.),offset lithograph on wove paper,"Sara and Marc Benda (acquired new and directly from designer, Karl Domenic Geissbühler); 2010: acquired by Museum",Un Ballo in Maschera,https://collection.cooperhewitt.org/objects/18758341/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/46790_2db05ff54ccb716d_b.jpg,https://images.collection.cooperhewitt.org/46790_2db05ff54ccb716d_sq.jpg,"['#2f4f4f', '#483d8b', '#a0522d', '#483d8b', '#808080']",#2f4f4f,11584.0,7
18758343,1998.0,1990.0,128 x 90.5 cm (50 3/8 x 35 5/8 in.),offset lithograph on wove paper,"Sara and Marc Benda (acquired new and directly from designer, Karl Domenic Geissbühler); 2010: acquired by Museum",La Fanciulla del West,https://collection.cooperhewitt.org/objects/18758343/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/46797_b9ab8a4f85f300f4_b.jpg,https://images.collection.cooperhewitt.org/46797_b9ab8a4f85f300f4_sq.jpg,"['#808080', '#c0c0c0', '#696969', '#bc8f8f', '#483d8b']",#808080,11584.0,5
18758345,1996.0,1990.0,128 x 90.5 cm (50 3/8 x 35 5/8 in.),offset lithograph on wove paper,"Sara and Marc Benda (acquired new and directly from designer, Karl Domenic Geissbühler); 2010: acquired by Museum",Ein Sommernacht Traum,https://collection.cooperhewitt.org/objects/18758345/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/46802_610311160b8cf1f9_b.jpg,https://images.collection.cooperhewitt.org/46802_610311160b8cf1f9_sq.jpg,"['#5f9ea0', '#dcdcdc', '#708090', '#2f4f4f', '#2f4f4f']",#5f9ea0,11584.0,6
18758347,1991.0,1990.0,Sheet: 128 x 90.5 cm (50 3/8 x 35 5/8 in.),offset lithograph on wove paper,"Sara and Marc Benda (acquired new and directly from designer, Karl Domenic Geissbühler); 2010: acquired by Museum",Elektra,https://collection.cooperhewitt.org/objects/18758347/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/46809_a5b1aae08dbe01f9_b.jpg,https://images.collection.cooperhewitt.org/46809_a5b1aae08dbe01f9_sq.jpg,"['#a0522d', '#8b4513', '#808080']",#a0522d,11584.0,26
18758349,1980.0,1980.0,Sheet: 128 x 90 cm (50 3/8 x 35 7/16 in.),offset lithograph on wove paper,"Sara and Marc Benda (acquired new and directly from designer, Walter Pfeiffer); 2010: acquired by Museum",Filme Busby Berkeley,https://collection.cooperhewitt.org/objects/18758349/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/46814_48289a372e976b80_b.jpg,https://images.collection.cooperhewitt.org/46814_48289a372e976b80_sq.jpg,"['#d3d3d3', '#808080', '#a9a9a9', '#2f4f4f']",#d3d3d3,11520.0,53
18758351,1996.0,1990.0,128 x 90.5 cm (50 3/8 x 35 5/8 in.),screenprint on wove paper,"Sara and Marc Benda (acquired new and directly from designer, Claudia Schmauder); 2010: acquired by Museum",Silber Reflexe:  Kaffekanne und Design,https://collection.cooperhewitt.org/objects/18758351/,Switzerland,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/46826_9092dcc2996beb22_b.jpg,https://images.collection.cooperhewitt.org/46826_9092dcc2996beb22_sq.jpg,"['#c0c0c0', '#bc8f8f', '#a0522d', '#cd853f', '#cd853f']",#c0c0c0,11584.0,7
18758367,1982.0,1980.0,100.4 x 63.5 cm (39 1/2 x 25 in.),screenprint with lacquer finish on wove paper,Sara and Marc Benda; 2010: acquired by Museum,"Herman Miller Summer Picnic, 1982",https://collection.cooperhewitt.org/objects/18758367/,United States,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/44519_9f37394830da3bac_b.jpg,https://images.collection.cooperhewitt.org/44519_9f37394830da3bac_sq.jpg,"['#556b2f', '#cd853f', '#6b8e23', '#faebd7', '#dda0dd']",#556b2f,6375.400000000001,10
18758369,1989.0,1980.0,100.3 x 63.4 cm (39 1/2 x 24 15/16 in.),screenprint with lacquer finish on wove paper,Sara and Marc Benda; 2010: acquired by Museum,"Herman Miller Summer Picnic, 1989",https://collection.cooperhewitt.org/objects/18758369/,United States,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/44520_a0adda28cbab8472_b.jpg,https://images.collection.cooperhewitt.org/44520_a0adda28cbab8472_sq.jpg,"['#daa520', '#a0522d', '#deb887']",#daa520,6359.0199999999995,19
18758399,1996.0,1990.0,106.8 x 71.3 cm (42 1/16 x 28 1/16 in.),offset lithograph on wove paper,Sara and Marc Benda; 2010: acquired by Museum,I Shot Andy Warhol,https://collection.cooperhewitt.org/objects/18758399/,United States,Gift of Sara and Marc Benda,,,,,https://images.collection.cooperhewitt.org/38547_bacf07959673e55e_b.jpg,https://images.collection.cooperhewitt.org/38547_bacf07959673e55e_sq.jpg,"['#b22222', '#000000', '#4682b4', '#778899', '#696969']",#b22222,7614.839999999999,8
